Gospel	Marker ID	Verse number according to Christodouloupoulos and Steedman (2015)	Marker GRC	Marker LA	Context GRC	Context LA	Pertinence GRC	Pertinence LA	Implicit GRC	Implicit LA	Synoptic
 matthew	mt28_05	b.MAT.28.5	not preselected	nolo	Ἀποκριθεὶς δὲ ὁ ἄγγελος εἶπεν ταῖς γυναιξίν· μὴ φοβεῖσθε ὑμεῖς, οἶδα γὰρ ὅτι Ἰησοῦν τὸν ἐσταυρωμένον ζητεῖτε·	respondens autem angelus dixit mulieribus nolite timere vos scio enim quod Iesum qui crucifixus est quaeritis	false	false	false	false	 
 matthew	mt28_10	b.MAT.28.10	not preselected	nolo	τότε λέγει αὐταῖς ὁ Ἰησοῦς· μὴ φοβεῖσθε· ὑπάγετε ἀπαγγείλατε τοῖς ἀδελφοῖς μου ἵνα ἀπέλθωσιν εἰς τὴν Γαλιλαίαν, κἀκεῖ με ὄψονται.	tunc ait illis Iesus nolite timere ite nuntiate fratribus meis ut eant in Galilaeam ibi me videbunt	false	false	false	false	 
 matthew	mt28_18	b.MAT.28.18	ἐξουσία	potestas	καὶ προσελθὼν ὁ Ἰησοῦς ἐλάλησεν αὐτοῖς λέγων· ἐδόθη μοι πᾶσα ἐξουσία ἐν οὐρανῷ καὶ ἐπὶ τῆς γῆς.	et accedens Iesus locutus est eis dicens data est mihi omnis potestas in caelo et in terra	false	false	false	false	 
 mark	mk01_22	b.MAR.1.22	ἐξουσία	potestas	καὶ ἐξεπλήσσοντο ἐπὶ τῇ διδαχῇ αὐτοῦ· ἦν γὰρ διδάσκων αὐτοὺς ὡς ἐξουσίαν ἔχων καὶ οὐχ ὡς οἱ γραμματεῖς.	et stupebant super doctrina eius erat enim docens eos quasi potestatem habens et non sicut scribae	false	false	false	false	 
 mark	mk01_27	b.MAR.1.27	ἐξουσία	potestas	καὶ ἐθαμβήθησαν ἅπαντες ὥστε συζητεῖν πρὸς ἑαυτοὺς λέγοντας· τί ἐστιν τοῦτο; διδαχὴ καινὴ κατ’ ἐξουσίαν· καὶ τοῖς πνεύμασιν τοῖς ἀκαθάρτοις ἐπιτάσσει, καὶ ὑπακούουσιν αὐτῷ.	et mirati sunt omnes ita ut conquirerent inter se dicentes quidnam est hoc quae doctrina haec nova quia in potestate et spiritibus inmundis imperat et oboediunt ei	false	false	false	false	 
 mark	mk01_40	b.MAR.1.40	θέλω	volo	Καὶ ἔρχεται πρὸς αὐτὸν λεπρὸς παρακαλῶν αὐτὸν καὶ γονυπετῶν καὶ λέγων αὐτῷ ὅτι ἐὰν θέλῃς { με καθαρίσαι } δύνασαί με καθαρίσαι .	et venit ad eum leprosus deprecans eum et genu flexo dixit si vis { me mundare } potes me mundare	true	true	false	false	s03
 mark	mk01_40b	b.MAR.1.40	δύναμαι	possum	Καὶ ἔρχεται πρὸς αὐτὸν λεπρὸς παρακαλῶν αὐτὸν καὶ γονυπετῶν καὶ λέγων αὐτῷ ὅτι ἐὰν θέλῃς { με καθαρίσαι } δύνασαί με καθαρίσαι .	et venit ad eum leprosus deprecans eum et genu flexo dixit si vis { me mundare } potes me mundare	true	true	false	false	s03
 mark	mk01_41	b.MAR.1.41	θέλω	volo	καὶ σπλαγχνισθεὶς ἐκτείνας τὴν χεῖρα αὐτοῦ ἥψατο καὶ λέγει αὐτῷ· θέλω { σε καθαρίσαι } , καθαρίσθητι·	Iesus autem misertus eius extendit manum suam et tangens eum ait illi volo mundare	true	true	false	false	s07
 mark	mk01_45	b.MAR.1.45	δύναμαι	possum	Ὁ δὲ ἐξελθὼν ἤρξατο κηρύσσειν πολλὰ καὶ διαφημίζειν τὸν λόγον, ὥστε μηκέτι αὐτὸν δύνασθαι φανερῶς εἰς πόλιν εἰσελθεῖν , ἀλλ’ ἔξω ἐπ’ ἐρήμοις τόποις ἦν· καὶ ἤρχοντο πρὸς αὐτὸν πάντοθεν.	at ille egressus coepit praedicare et diffamare sermonem ita ut iam non posset manifeste in civitatem introire sed { posset } foris in desertis locis esse et conveniebant ad eum undique	true	true	false	false	 
 mark	mk01_45b	b.MAR.1.45	not preselected	possum	Ὁ δὲ ἐξελθὼν ἤρξατο κηρύσσειν πολλὰ καὶ διαφημίζειν τὸν λόγον, ὥστε μηκέτι αὐτὸν δύνασθαι φανερῶς εἰς πόλιν εἰσελθεῖν , ἀλλ’ ἔξω ἐπ’ ἐρήμοις τόποις ἦν· καὶ ἤρχοντο πρὸς αὐτὸν πάντοθεν.	at ille egressus coepit praedicare et diffamare sermonem ita ut iam non posset manifeste in civitatem introire sed { posset } foris in desertis locis esse et conveniebant ad eum undique	false	true	false	true	 
 mark	mk02_04	b.MAR.2.4	δύναμαι	possum	καὶ μὴ δυνάμενοι προσενέγκαι αὐτῷ διὰ τὸν ὄχλον ἀπεστέγασαν τὴν στέγην ὅπου ἦν, καὶ ἐξορύξαντες χαλῶσιν τὸν κράβαττον ὅπου ὁ παραλυτικὸς κατέκειτο.	et cum non possent offerre eum illi prae turba nudaverunt tectum ubi erat et patefacientes submiserunt grabattum in quo paralyticus iacebat	true	true	false	false	 
 mark	mk02_07	b.MAR.2.7	δύναμαι	possum	τί οὗτος οὕτως λαλεῖ; βλασφημεῖ· τίς δύναται ἀφιέναι ἁμαρτίας εἰ μὴ εἷς ὁ θεός;	quid hic sic loquitur blasphemat quis potest dimittere peccata nisi solus Deus	true	true	false	false	salpha
 mark	mk02_09	b.MAR.2.10	ἐξουσίαν ἔχω	potestatem habeo	ἵνα δὲ εἰδῆτε ὅτι ἐξουσίαν ἔχει ὁ υἱὸς τοῦ ἀνθρώπου ἀφιέναι ἁμαρτίας ἐπὶ τῆς γῆς – λέγει τῷ παραλυτικῷ·	ut autem sciatis quia potestatem habet Filius hominis in terra dimittendi peccata ait paralytico	true	true	false	false	sq
 mark	mk02_17	b.MAR.2.17	χρείαν ἔχω	necesse habeo	καὶ ἀκούσας ὁ Ἰησοῦς λέγει αὐτοῖς ὅτι οὐ χρείαν ἔχουσιν οἱ ἰσχύοντες ἰατροῦ ἀλλ’ { χρείαν ἔχουσιν ἰατροῦ } οἱ κακῶς ἔχοντες · οὐκ ἦλθον καλέσαι δικαίους ἀλλ’ ἁμαρτωλούς.	hoc audito Iesus ait illis non necesse habent sani medicum sed { necesse habent medicum } qui male habent non enim veni vocare iustos sed peccatores	true	true	false	false	sα
 mark	mk02_17b	b.MAR.2.17	χρείαν ἔχω	necesse habeo	καὶ ἀκούσας ὁ Ἰησοῦς λέγει αὐτοῖς ὅτι οὐ χρείαν ἔχουσιν οἱ ἰσχύοντες ἰατροῦ ἀλλ’ { χρείαν ἔχουσιν ἰατροῦ } οἱ κακῶς ἔχοντες · οὐκ ἦλθον καλέσαι δικαίους ἀλλ’ ἁμαρτωλούς.	hoc audito Iesus ait illis non necesse habent sani medicum sed { necesse habent medicum } qui male habent non enim veni vocare iustos sed peccatores	true	true	true	true	sα
 mark	mk02_19	b.MAR.2.19	δύναμαι	possum	καὶ εἶπεν αὐτοῖς ὁ Ἰησοῦς· μὴ δύνανται οἱ υἱοὶ τοῦ νυμφῶνος ἐν ᾧ ὁ νυμφίος μετ’ αὐτῶν ἐστιν νηστεύειν ; ὅσον χρόνον ἔχουσιν τὸν νυμφίον μετ’ αὐτῶν οὐ δύνανται νηστεύειν .	et ait illis Iesus numquid possunt filii nuptiarum quamdiu sponsus cum illis est ieiunare quanto tempore habent secum sponsum non possunt ieiunare	true	true	false	false	sn
 mark	mk02_19b	b.MAR.2.19	δύναμαι	possum	καὶ εἶπεν αὐτοῖς ὁ Ἰησοῦς· μὴ δύνανται οἱ υἱοὶ τοῦ νυμφῶνος ἐν ᾧ ὁ νυμφίος μετ’ αὐτῶν ἐστιν νηστεύειν ; ὅσον χρόνον ἔχουσιν τὸν νυμφίον μετ’ αὐτῶν οὐ δύνανται νηστεύειν .	et ait illis Iesus numquid possunt filii nuptiarum quamdiu sponsus cum illis est ieiunare quanto tempore habent secum sponsum non possunt ieiunare	true	true	false	false	sn
 mark	mk02_22	b.MAR.2.22	not preselected	debeo	καὶ οὐδεὶς βάλλει οἶνον νέον εἰς ἀσκοὺς παλαιούς· εἰ δὲ μή, ῥήξει ὁ οἶνος τοὺς ἀσκοὺς καὶ ὁ οἶνος ἀπόλλυται καὶ οἱ ἀσκοί· ἀλλ’ οἶνον νέον εἰς ἀσκοὺς καινούς.	et nemo mittit vinum novellum in utres veteres alioquin disrumpet vinum utres et vinum effunditur et utres peribunt sed vinum novum in utres novos mitti debet	false	true	false	false	sbeta
 mark	mk02_24	b.MAR.2.24	ἔξεστι	licet	καὶ οἱ Φαρισαῖοι ἔλεγον αὐτῷ· ἴδε τί ποιοῦσιν τοῖς σάββασιν ὃ οὐκ ἔξεστιν { ποιεῖν τοῖς σάββασιν } ;	Pharisaei autem dicebant ei ecce quid faciunt sabbatis quod non licet { facere sabbatis }	true	true	false	false	sν
 mark	mk02_25	b.MAR.2.25	χρεία	necessitas	καὶ λέγει αὐτοῖς· οὐδέποτε ἀνέγνωτε τί ἐποίησεν Δαυὶδ ὅτε χρείαν ἔσχεν καὶ ἐπείνασεν αὐτὸς καὶ οἱ μετ’ αὐτοῦ,	et ait illis numquam legistis quid fecerit David quando necessitatem habuit et esuriit ipse et qui cum eo erant	false	false	false	false	 
 mark	mk02_26	b.MAR.2.26	ἔξεστι	licet	πῶς εἰσῆλθεν εἰς τὸν οἶκον τοῦ θεοῦ ἐπὶ Ἀβιαθὰρ ἀρχιερέως καὶ τοὺς ἄρτους τῆς προθέσεως ἔφαγεν, οὓς οὐκ ἔξεστιν φαγεῖν εἰ μὴ τοὺς ἱερεῖς, καὶ ἔδωκεν καὶ τοῖς σὺν αὐτῷ οὖσιν;	quomodo introiit in domum Dei sub Abiathar principe sacerdotum et panes propositionis manducavit quos non licet manducare nisi sacerdotibus et dedit eis qui cum eo erant	true	true	false	false	sτ
 mark	mk03_04	b.MAR.3.4	ἔξεστι	licet	καὶ λέγει αὐτοῖς· ἔξεστιν τοῖς σάββασιν ἀγαθὸν ποιῆσαι ἢ κακοποιῆσαι , ψυχὴν σῶσαι ἢ ἀποκτεῖναι { ψυχὴν } ; οἱ δὲ ἐσιώπων.	et dicit eis licet sabbatis bene facere an { sabbatis } male { facere } animam salvam facere an { animam } perdere at illi tacebant	true	true	false	false	sο
 mark	mk03_13	b.MAR.3.13	ἐθέλω	volo	Καὶ ἀναβαίνει εἰς τὸ ὄρος καὶ προσκαλεῖται οὓς ἤθελεν αὐτός, καὶ ἀπῆλθον πρὸς αὐτόν.	et ascendens in montem vocavit ad se quos voluit ipse et venerunt ad eum	true	true	false	false	 
 mark	mk03_15	b.MAR.3.15	ἐξουσίαν ἔχω	potestas	καὶ ἔχειν ἐξουσίαν ἐκβάλλειν τὰ δαιμόνια ·	et dedit illis potestatem curandi infirmitates et eiciendi daemonia	true	true	false	false	skappa
 mark	mk03_20	b.MAR.3.20	δύναμαι	possum	Καὶ ἔρχεται εἰς οἶκον· καὶ συνέρχεται πάλιν ὁ ὄχλος, ὥστε μὴ δύνασθαι αὐτοὺς μηδὲ ἄρτον φαγεῖν .	et veniunt ad domum et convenit iterum turba ita ut non possent neque panem manducare	true	true	false	false	 
 mark	mk03_23	b.MAR.3.23	δύναμαι	possum	Καὶ προσκαλεσάμενος αὐτοὺς ἐν παραβολαῖς ἔλεγεν αὐτοῖς· πῶς δύναται σατανᾶς σατανᾶν ἐκβάλλειν ;	et convocatis eis in parabolis dicebat illis quomodo potest Satanas Satanan eicere	true	true	false	false	 
 mark	mk03_24	b.MAR.3.24	δύναμαι	possum	καὶ ἐὰν βασιλεία ἐφ’ ἑαυτὴν μερισθῇ, οὐ δύναται σταθῆναι ἡ βασιλεία ἐκείνη ·	et si regnum in se dividatur non potest stare regnum illud	true	true	false	false	 
 mark	mk03_25	b.MAR.3.25	δύναμαι	possum	καὶ ἐὰν οἰκία ἐφ’ ἑαυτὴν μερισθῇ, οὐ δυνήσεται ἡ οἰκία ἐκείνη σταθῆναι.	et si domus super semet ipsam dispertiatur non poterit domus illa stare	true	true	false	false	 
 mark	mk03_26	b.MAR.3.26	δύναμαι	possum	καὶ εἰ ὁ σατανᾶς ἀνέστη ἐφ’ ἑαυτὸν καὶ ἐμερίσθη, οὐ δύναται στῆναι ἀλλὰ τέλος ἔχει.	et si Satanas consurrexit in semet ipsum dispertitus est et non potest stare sed finem habet	true	true	false	false	 
 mark	mk03_27	b.MAR.3.27	δύναμαι	possum	ἀλλ’ οὐ δύναται οὐδεὶς εἰς τὴν οἰκίαν τοῦ ἰσχυροῦ εἰσελθὼν τὰ σκεύη αὐτοῦ διαρπάσαι , ἐὰν μὴ πρῶτον τὸν ἰσχυρὸν δήσῃ, καὶ τότε τὴν οἰκίαν αὐτοῦ διαρπάσει.	nemo potest vasa fortis ingressus in domum diripere nisi prius fortem alliget et tunc domum eius diripiet	true	true	false	false	sm
 mark	mk03_35	b.MAR.3.35	θέλημα	voluntas	ὃς γὰρ ἂν ποιήσῃ τὸ θέλημα τοῦ θεοῦ, οὗτος ἀδελφός μου καὶ ἀδελφὴ καὶ μήτηρ ἐστίν.	qui enim fecerit voluntatem Dei hic frater meus et soror mea et mater est	false	false	false	false	 
 mark	mk04_32	b.MAR.4.32	δύναμαι	possum	καὶ ὅταν σπαρῇ, ἀναβαίνει καὶ γίνεται μεῖζον πάντων τῶν λαχάνων καὶ ποιεῖ κλάδους μεγάλους, ὥστε δύνασθαι ὑπὸ τὴν σκιὰν αὐτοῦ τὰ πετεινὰ τοῦ οὐρανοῦ κατασκηνοῦν.	et cum seminatum fuerit ascendit et fit maius omnibus holeribus et facit ramos magnos ita ut possint sub umbra eius aves caeli habitare	true	true	false	false	 
 mark	mk04_33	b.MAR.4.33	δύναμαι	possum	Καὶ τοιαύταις παραβολαῖς πολλαῖς ἐλάλει αὐτοῖς τὸν λόγον καθὼς ἠδύναντο ἀκούειν·	et talibus multis parabolis loquebatur eis verbum prout poterant audire	true	true	false	false	 
 mark	mk05_03	b.MAR.5.3	δύναμαι	possum	ὃς τὴν κατοίκησιν εἶχεν ἐν τοῖς μνήμασιν, καὶ οὐδὲ ἁλύσει οὐκέτι οὐδεὶς ἐδύνατο αὐτὸν δῆσαι	qui domicilium habebat in monumentis et neque catenis iam quisquam eum poterat ligare	true	true	false	false	 
 mark	mk05_04	b.MAR.5.4	ἰσχύω	possum	διὰ τὸ αὐτὸν πολλάκις πέδαις καὶ ἁλύσεσιν δεδέσθαι καὶ διεσπάσθαι ὑπ’ αὐτοῦ τὰς ἁλύσεις καὶ τὰς πέδας συντετρῖφθαι, καὶ οὐδεὶς ἴσχυεν αὐτὸν δαμάσαι ·	quoniam saepe conpedibus et catenis vinctus disrupisset catenas et conpedes comminuisset et nemo poterat eum domare	true	true	false	false	 
 mark	mk05_36	b.MAR.5.36	not preselected	nolo	ὁ δὲ Ἰησοῦς παρακούσας τὸν λόγον λαλούμενον λέγει τῷ ἀρχισυναγώγῳ· μὴ φοβοῦ, μόνον πίστευε.	Iesus autem verbo quod dicebatur audito ait archisynagogo noli timere tantummodo crede	false	false	false	false	 
 mark	mk06_05	b.MAR.6.5	δύναμαι	possum	καὶ οὐκ ἐδύνατο ἐκεῖ ποιῆσαι οὐδεμίαν δύναμιν , εἰ μὴ ὀλίγοις ἀρρώστοις ἐπιθεὶς τὰς χεῖρας ἐθεράπευσεν.	et non poterat ibi virtutem ullam facere nisi paucos infirmos inpositis manibus curavit	true	true	false	false	 
 mark	mk06_07	b.MAR.6.7	ἐξουσία	potestas	Καὶ προσκαλεῖται τοὺς δώδεκα καὶ ἤρξατο αὐτοὺς ἀποστέλλειν δύο δύο καὶ ἐδίδου αὐτοῖς ἐξουσίαν τῶν πνευμάτων τῶν ἀκαθάρτων ,	et circumibat castella in circuitu docens et convocavit duodecim et coepit eos mittere binos et dabat illis potestatem spirituum inmundorum	false	false	false	false	 
 mark	mk06_18	b.MAR.6.18	ἔξεστι	licet	ἔλεγεν γὰρ ὁ Ἰωάννης τῷ Ἡρῴδῃ ὅτι οὐκ ἔξεστίν σοι ἔχειν τὴν γυναῖκα τοῦ ἀδελφοῦ σου .	dicebat enim Iohannes Herodi non licet tibi habere uxorem fratris tui	true	true	false	false	sχ
 mark	mk06_19	b.MAR.6.19	ἐθέλω	volo	ἡ δὲ Ἡρῳδιὰς ἐνεῖχεν αὐτῷ καὶ ἤθελεν αὐτὸν ἀποκτεῖναι , καὶ οὐκ ἠδύνατο { αὐτὸν ἀποκτεῖναι } ·	Herodias autem insidiabatur illi et volebat occidere eum nec poterat { occidere eum }	true	true	false	false	s06
 mark	mk06_19b	b.MAR.6.19	δύναμαι	possum	ἡ δὲ Ἡρῳδιὰς ἐνεῖχεν αὐτῷ καὶ ἤθελεν αὐτὸν ἀποκτεῖναι , καὶ οὐκ ἠδύνατο { αὐτὸν ἀποκτεῖναι } ·	Herodias autem insidiabatur illi et volebat occidere eum nec poterat { occidere eum }	true	true	false	false	s06
 mark	mk06_22	b.MAR.6.22	θέλω	volo	καὶ εἰσελθούσης τῆς θυγατρὸς αὐτοῦ Ἡρῳδιάδος καὶ ὀρχησαμένης ἤρεσεν τῷ Ἡρῴδῃ καὶ τοῖς συνανακειμένοις. εἶπεν ὁ βασιλεὺς τῷ κορασίῳ· αἴτησόν με ὃ ἐὰν θέλῃς , καὶ δώσω σοι·	cumque introisset filia ipsius Herodiadis et saltasset et placuisset Herodi simulque recumbentibus rex ait puellae pete a me quod vis et dabo tibi	true	true	false	false	 
 mark	mk06_23	b.MAR.6.23	not preselected	licet	καὶ ὤμοσεν αὐτῇ πολλὰ ὅ τι ἐάν με αἰτήσῃς δώσω σοι ἕως ἡμίσους τῆς βασιλείας μου.	et iuravit illi quia quicquid petieris dabo tibi licet dimidium regni mei	false	false	false	false	 
 mark	mk06_25	b.MAR.6.25	θέλω	volo	καὶ εἰσελθοῦσα εὐθὺς μετὰ σπουδῆς πρὸς τὸν βασιλέα ᾐτήσατο λέγουσα· θέλω ἵνα ἐξαυτῆς δῷς μοι ἐπὶ πίνακι τὴν κεφαλὴν Ἰωάννου τοῦ βαπτιστοῦ .	cumque introisset statim cum festinatione ad regem petivit dicens volo ut protinus des mihi in disco caput Iohannis Baptistae	true	true	false	false	 
 mark	mk06_26	b.MAR.6.26	ἐθέλω	nolo	καὶ περίλυπος γενόμενος ὁ βασιλεὺς διὰ τοὺς ὅρκους καὶ τοὺς ἀνακειμένους οὐκ ἠθέλησεν ἀθετῆσαι αὐτήν ·	et contristatus rex propter iusiurandum et propter simul recumbentes noluit eam contristare	true	true	false	false	 
 mark	mk06_48	b.MAR.6.48	ἐθέλω	volo	καὶ ἰδὼν αὐτοὺς βασανιζομένους ἐν τῷ ἐλαύνειν, ἦν γὰρ ὁ ἄνεμος ἐναντίος αὐτοῖς, περὶ τετάρτην φυλακὴν τῆς νυκτὸς ἔρχεται πρὸς αὐτοὺς περιπατῶν ἐπὶ τῆς θαλάσσης καὶ ἤθελεν παρελθεῖν αὐτούς .	et videns eos laborantes in remigando erat enim ventus contrarius eis et circa quartam vigiliam noctis venit ad eos ambulans super mare et volebat praeterire eos	true	true	false	false	 
 mark	mk06_50	b.MAR.6.50	not preselected	nolo	πάντες γὰρ αὐτὸν εἶδον καὶ ἐταράχθησαν. ὁ δὲ εὐθὺς ἐλάλησεν μετ’ αὐτῶν, καὶ λέγει αὐτοῖς· θαρσεῖτε, ἐγώ εἰμι· μὴ φοβεῖσθε.	omnes enim eum viderunt et conturbati sunt et statim locutus est cum eis et dixit illis confidite ego sum nolite timere	false	false	false	false	 
 mark	mk07_15	b.MAR.7.15	δύναμαι	possum	οὐδέν ἐστιν ἔξωθεν τοῦ ἀνθρώπου εἰσπορευόμενον εἰς αὐτὸν ὃ δύναται κοινῶσαι αὐτόν , ἀλλὰ τὰ ἐκ τοῦ ἀνθρώπου ἐκπορευόμενά ἐστιν τὰ κοινοῦντα τὸν ἄνθρωπον.	nihil est extra hominem introiens in eum quod possit eum coinquinare sed quae de homine procedunt illa sunt quae communicant hominem	true	true	false	false	 
 mark	mk07_18	b.MAR.7.18	δύναμαι	possum	καὶ λέγει αὐτοῖς· οὕτως καὶ ὑμεῖς ἀσύνετοί ἐστε; οὐ νοεῖτε ὅτι πᾶν τὸ ἔξωθεν εἰσπορευόμενον εἰς τὸν ἄνθρωπον οὐ δύναται αὐτὸν κοινῶσαι	et ait illis sic et vos inprudentes estis non intellegitis quia omne extrinsecus introiens in hominem non potest eum communicare	true	true	false	false	 
 mark	mk07_24	b.MAR.7.24	ἐθέλω	volo	Ἐκεῖθεν δὲ ἀναστὰς ἀπῆλθεν εἰς τὰ ὅρια Τύρου. Καὶ εἰσελθὼν εἰς οἰκίαν οὐδένα ἤθελεν γνῶναι , καὶ οὐκ ἠδυνήθη λαθεῖν·	et inde surgens abiit in fines Tyri et Sidonis et ingressus domum neminem voluit scire et non potuit latere	true	true	false	false	 
 mark	mk07_24b	b.MAR.7.24	δύναμαι	possum	Ἐκεῖθεν δὲ ἀναστὰς ἀπῆλθεν εἰς τὰ ὅρια Τύρου. Καὶ εἰσελθὼν εἰς οἰκίαν οὐδένα ἤθελεν γνῶναι , καὶ οὐκ ἠδυνήθη λαθεῖν·	et inde surgens abiit in fines Tyri et Sidonis et ingressus domum neminem voluit scire et non potuit latere	true	true	false	false	 
 mark	mk08_04	b.MAR.8.4	δύναμαι	possum	καὶ ἀπεκρίθησαν αὐτῷ οἱ μαθηταὶ αὐτοῦ ὅτι πόθεν τούτους δυνήσεταί τις ὧδε χορτάσαι ἄρτων ἐπ’ ἐρημίας ;	et responderunt ei discipuli sui unde istos poterit quis hic saturare panibus in solitudine	true	true	false	false	siota
 mark	mk08_31	b.MAR.8.31	δεῖ	oportet	Καὶ ἤρξατο διδάσκειν αὐτοὺς ὅτι δεῖ τὸν υἱὸν τοῦ ἀνθρώπου πολλὰ παθεῖν καὶ ἀποδοκιμασθῆναι ὑπὸ τῶν πρεσβυτέρων καὶ τῶν ἀρχιερέων καὶ τῶν γραμματέων καὶ ἀποκτανθῆναι καὶ μετὰ τρεῖς ἡμέρας ἀναστῆναι · καὶ παρρησίᾳ τὸν λόγον ἐλάλει.	et coepit docere illos quoniam oportet Filium hominis multa pati et reprobari a senioribus et a summis sacerdotibus et scribis et occidi et post tres dies resurgere	true	true	false	false	sb
 mark	mk08_34	b.MAR.8.34	θέλω	volo	Καὶ προσκαλεσάμενος τὸν ὄχλον σὺν τοῖς μαθηταῖς αὐτοῦ εἶπεν αὐτοῖς· εἴ τις θέλει ὀπίσω μου ἀκολουθεῖν , ἀπαρνησάσθω ἑαυτὸν καὶ ἀράτω τὸν σταυρὸν αὐτοῦ καὶ ἀκολουθείτω μοι.	et convocata turba cum discipulis suis dixit eis si quis vult post me sequi deneget se ipsum et tollat crucem suam et sequatur me	true	true	false	false	s13
 mark	mk08_35	b.MAR.8.35	θέλω	volo	ὃς γὰρ ἐὰν θέλῃ τὴν ψυχὴν αὐτοῦ σῶσαι ἀπολέσει αὐτήν· ὃς δ’ ἂν ἀπολέσει τὴν ψυχὴν αὐτοῦ ἕνεκεν ἐμοῦ καὶ τοῦ εὐαγγελίου σώσει αὐτήν.	qui enim voluerit animam suam salvam facere perdet eam qui autem perdiderit animam suam propter me et evangelium salvam eam faciet	true	true	false	false	s08
 mark	mk09_02	b.MAR.9.3	δύναμαι	possum	καὶ τὰ ἱμάτια αὐτοῦ ἐγένετο στίλβοντα λευκὰ λίαν, οἷα γναφεὺς ἐπὶ τῆς γῆς οὐ δύναται οὕτως λευκᾶναι.	et vestimenta eius facta sunt splendentia candida nimis velut nix qualia fullo super terram non potest candida facere	true	true	false	false	 
 mark	mk09_10	b.MAR.9.11	δεῖ	oportet	Καὶ ἐπηρώτων αὐτὸν λέγοντες· ὅτι λέγουσιν οἱ γραμματεῖς ὅτι Ἠλίαν δεῖ ἐλθεῖν πρῶτον ;	et interrogabant eum dicentes quid ergo dicunt Pharisaei et scribae quia Heliam oporteat venire primum	true	true	false	false	sa
 mark	mk09_12	b.MAR.9.13	ἐθέλω	volo	ἀλλὰ λέγω ὑμῖν ὅτι καὶ Ἠλίας ἐλήλυθεν, καὶ ἐποίησαν αὐτῷ ὅσα ἤθελον { ποιῆσαι αὐτῷ } , καθὼς γέγραπται ἐπ’ αὐτόν .	sed dico vobis quia et Helias venit et fecerunt illi quaecumque voluerunt { facere illi } sicut scriptum est de eo	true	true	false	false	s01
 mark	mk09_17	b.MAR.9.18	ἰσχύω	possum	καὶ ὅπου ἐὰν αὐτὸν καταλάβῃ ῥήσσει αὐτόν, καὶ ἀφρίζει καὶ τρίζει τοὺς ὀδόντας καὶ ξηραίνεται· καὶ εἶπα τοῖς μαθηταῖς σου ἵνα αὐτὸ ἐκβάλωσιν , καὶ οὐκ ἴσχυσαν { αὐτὸ ἐκβαλεῖν } .	qui ubicumque eum adprehenderit adlidit eum et spumat et stridet dentibus et arescit et dixi discipulis tuis ut eicerent illum et non potuerunt { eicere illum }	true	true	false	false	sgamma
 mark	mk09_21	b.MAR.9.22	δύναμαι	possum	καὶ πολλάκις καὶ εἰς πῦρ αὐτὸν ἔβαλεν καὶ εἰς ὕδατα ἵνα ἀπολέσῃ αὐτόν· ἀλλ’ εἴ τι δύνῃ , βοήθησον ἡμῖν σπλαγχνισθεὶς ἐφ’ ἡμᾶς.	et frequenter eum et in ignem et in aquas misit ut eum perderet sed si quid potes adiuva nos misertus nostri	true	true	false	false	 
 mark	mk09_23	b.MAR.9.23	δύναμαι	possum	ὁ δὲ Ἰησοῦς εἶπεν αὐτῷ· τὸ εἰ δύνῃ , πάντα δυνατὰ τῷ πιστεύοντι.	Iesus autem ait illi si potes credere omnia possibilia credenti	true	true	false	false	 
 mark	mk09_23b	b.MAR.9.23	δυνατός	possibilis	ὁ δὲ Ἰησοῦς εἶπεν αὐτῷ· τὸ εἰ δύνῃ , πάντα δυνατὰ τῷ πιστεύοντι.	Iesus autem ait illi si potes credere omnia possibilia credenti	true	true	false	false	 
 mark	mk09_27	b.MAR.9.28	δύναμαι	possum	Καὶ εἰσελθόντος αὐτοῦ εἰς οἶκον οἱ μαθηταὶ αὐτοῦ κατ’ ἰδίαν ἐπηρώτων αὐτόν· ὅτι ἡμεῖς οὐκ ἠδυνήθημεν ἐκβαλεῖν αὐτό ;	et cum introisset in domum discipuli eius secreto interrogabant eum quare nos non potuimus eicere eum	true	true	false	false	sσ
 mark	mk09_28	b.MAR.9.29	δύναμαι	possum	καὶ εἶπεν αὐτοῖς· τοῦτο τὸ γένος ἐν οὐδενὶ δύναται ἐξελθεῖν εἰ μὴ ἐν προσευχῇ.	et dixit illis hoc genus in nullo potest exire nisi in oratione et ieiunio	true	true	false	false	 
 mark	mk09_29	b.MAR.9.30	ἐθέλω	volo	Κἀκεῖθεν ἐξελθόντες παρεπορεύοντο διὰ τῆς Γαλιλαίας, καὶ οὐκ ἤθελεν ἵνα τις γνοῖ ·	et inde profecti praetergrediebantur Galilaeam nec volebat quemquam scire	true	true	false	false	 
 mark	mk09_34	b.MAR.9.35	θέλω	volo	καὶ καθίσας ἐφώνησεν τοὺς δώδεκα καὶ λέγει αὐτοῖς· εἴ τις θέλει πρῶτος εἶναι , ἔσται πάντων ἔσχατος καὶ πάντων διάκονος.	et residens vocavit duodecim et ait illis si quis vult primus esse erit omnium novissimus et omnium minister	true	true	false	false	 
